transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
2956,183,2442,2442,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2024-05-11,2024-05-11 06:39:44.631218,2024-05-15 06:39:44.631218,"PSC 0799, Box 1870, APO AP 09606",Order for Minimalist Bold Track Pants
2957,28,721,721,3,10500.0,31500.0,5,1575.0,8,2394.0,32319.0,COD,Completed,2024-09-16,2024-09-16 19:51:15.447362,2024-09-18 19:51:15.447362,"96263 Joshua Port, West Darryl, DC 12661",Order for Dynamic Trendy Hoodies & Jackets
2959,285,1567,1567,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2023-09-17,2023-09-17 17:55:14.711885,2023-09-23 17:55:14.711885,"Unit 8464 Box 5803, DPO AP 50540",Order for Casual Luxury Track Pants
2960,154,97,97,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Debit Card,Completed,2024-10-09,2024-10-09 17:24:02.680443,2024-10-14 17:24:02.680443,"76219 Gregory Harbors, Lake Kimberlyhaven, SD 88430",Order for Minimalist Layered Joggers & Pants
2961,463,926,926,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,COD,Completed,2023-11-27,2023-11-27 16:57:31.949217,2023-12-04 16:57:31.949217,"37871 Ryan Forest Suite 342, Amandaberg, AR 18011",Order for Casual Relaxed Tanks
2962,229,1301,1301,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2024-12-29,2024-12-29 20:57:27.604571,2025-01-04 20:57:27.604571,"295 James Center, Christopherton, NV 01129",Order for Essential Modern Polos
2963,405,993,993,2,4000.0,8000.0,15,1200.0,8,544.0,7344.0,COD,Completed,2022-08-15,2022-08-15 13:27:46.120975,2022-08-20 13:27:46.120975,"036 Young Rue Suite 403, Butlermouth, FL 62462",Order for Statement Essential Polos
2965,122,136,136,3,12000.0,36000.0,0,0.0,8,2880.0,38880.0,Digital Wallet,Completed,2023-02-10,2023-02-10 20:14:46.362669,2023-02-13 20:14:46.362669,"6224 Schmidt Lane Apt. 418, East Carol, LA 34649",Order for Functional Functional Kimono
2968,407,5,5,3,9000.0,27000.0,0,0.0,8,2160.0,29160.0,Credit Card,Completed,2022-06-04,2022-06-04 12:29:53.022759,2022-06-10 12:29:53.022759,"Unit 6347 Box 8538, DPO AP 24765",Order for Casual Classic Cardigans
2969,407,2211,2211,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Debit Card,Completed,2022-12-29,2022-12-29 18:43:07.750284,2023-01-04 18:43:07.750284,"Unit 6347 Box 8538, DPO AP 24765",Order for Soft Casual Joggers & Pants
2970,462,2211,2211,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Credit Card,Completed,2023-08-18,2023-08-18 00:20:05.371019,2023-08-24 00:20:05.371019,"USNV Howard, FPO AA 74606",Order for Soft Casual Joggers & Pants
2972,500,2124,2124,3,5500.0,16500.0,0,0.0,8,1320.0,17820.0,Credit Card,Completed,2022-12-18,2022-12-18 06:05:07.370929,2022-12-25 06:05:07.370929,"45649 Mcdowell Turnpike Suite 326, West Ryan, IN 56499",Order for Textured Urban Beach Wear
2973,447,1390,1390,3,3000.0,9000.0,5,450.0,8,684.0,9234.0,Credit Card,Completed,2024-07-25,2024-07-25 20:03:42.260294,2024-08-01 20:03:42.260294,"Unit 6989 Box 3949, DPO AP 29378",Order for Relaxed Retro Oversize Tee
2974,38,1451,1451,2,11000.0,22000.0,0,0.0,8,1760.0,23760.0,Debit Card,Completed,2023-08-10,2023-08-10 18:03:58.113751,2023-08-17 18:03:58.113751,"8257 Anna Fall, Carrollport, CO 88988",Order for Slim Fit Tailored Hoodies & Jackets
2975,343,1949,1949,1,4500.0,4500.0,15,675.0,8,306.0,4131.0,Debit Card,Completed,2022-04-27,2022-04-27 20:33:48.015262,2022-05-01 20:33:48.015262,"948 Taylor Centers, Lake Mike, GA 32253",Order for Rustic Sporty Joggers & Pants
2977,138,2189,2189,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Credit Card,Completed,2022-07-22,2022-07-22 15:45:15.911129,2022-07-24 15:45:15.911129,"1923 Huynh Club Apt. 445, Myersview, CA 37410",Order for Bold Functional Coats
2978,41,672,672,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2024-08-16,2024-08-16 05:51:26.848734,2024-08-22 05:51:26.848734,"7380 Lisa Via, New Annaberg, OH 04415",Order for Rustic Sporty Beach Wear
2979,273,2129,2129,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Credit Card,Completed,2022-10-21,2022-10-21 21:52:10.243191,2022-10-24 21:52:10.243191,"863 Olson Bridge Suite 448, Hendersonstad, PA 65640",Order for Camo Comfy Tanks
2980,102,542,542,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,Digital Wallet,Completed,2024-09-02,2024-09-02 01:18:17.814073,2024-09-06 01:18:17.814073,"722 Malone Grove Suite 784, Hendersonshire, PR 93965",Order for Vintage Heritage Tanks
2981,434,1359,1359,2,10000.0,20000.0,10,2000.0,8,1440.0,19440.0,Bank Transfer,Completed,2024-11-09,2024-11-09 01:12:20.870607,2024-11-15 01:12:20.870607,"7917 Wilkinson Stream Suite 236, Alexandraborough, WY 77837",Order for Functional Casual Coats
2982,259,1586,1586,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2024-05-23,2024-05-23 06:26:54.300037,2024-05-25 06:26:54.300037,"2831 Stephanie Key, Haneyville, NM 75434",Order for Patterned Essential Tanks
2984,219,223,223,3,8500.0,25500.0,5,1275.0,8,1938.0,26163.0,Bank Transfer,Completed,2023-05-30,2023-05-30 22:32:23.064414,2023-06-01 22:32:23.064414,"596 Smith Inlet, Andrewbury, VI 45754",Order for Bold Comfy Coats
2985,122,1333,1333,3,11000.0,33000.0,0,0.0,8,2640.0,35640.0,Credit Card,Completed,2023-10-15,2023-10-15 06:52:21.849699,2023-10-17 06:52:21.849699,"6224 Schmidt Lane Apt. 418, East Carol, LA 34649",Order for Modern Structured Kimono
2986,433,2494,2494,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Debit Card,Completed,2022-09-07,2022-09-07 08:28:28.269662,2022-09-13 08:28:28.269662,"0358 Hernandez Field, Dominguezhaven, OH 84503",Order for Heritage Heritage T-Shirts
2987,120,1664,1664,2,2500.0,5000.0,5,250.0,8,380.0,5130.0,Bank Transfer,Completed,2024-02-04,2024-02-04 21:14:45.576517,2024-02-06 21:14:45.576517,"561 Alexander Extension, East Cheryl, NV 59605",Order for Lightweight Luxury Oversize Tee
2989,19,955,955,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,COD,Pending,2023-09-11,2023-09-11 04:14:03.017037,2023-09-14 04:14:03.017037,"3743 Kristen Motorway Suite 202, East Jennifertown, SC 47907",Order for Dynamic Slim Fit Track Pants
2990,158,2447,2447,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2024-05-21,2024-05-21 01:44:48.030854,2024-05-28 01:44:48.030854,"931 Reed Ford, East Jennifer, GU 76180",Order for Dynamic Oversized Polos
2991,226,1025,1025,2,4500.0,9000.0,5,450.0,8,684.0,9234.0,Debit Card,Completed,2024-06-27,2024-06-27 16:17:20.427064,2024-06-29 16:17:20.427064,"830 Shawn Center Apt. 903, Chaneyfurt, OK 16545",Order for Vintage Chic Track Pants
2992,412,1699,1699,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,COD,Completed,2023-12-16,2023-12-16 10:08:34.026949,2023-12-22 10:08:34.026949,"4628 Hickman Springs, North Johnshire, CA 65585",Order for Functional Comfy Polos
2993,128,1558,1558,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Completed,2024-02-23,2024-02-23 23:15:12.761118,2024-02-28 23:15:12.761118,"6618 Miller Drive Suite 723, Pamelafort, NJ 40851",Order for Comfy Statement Polos
2994,289,2124,2124,3,5500.0,16500.0,5,825.0,8,1254.0,16929.0,Credit Card,Completed,2024-08-05,2024-08-05 07:39:32.736172,2024-08-07 07:39:32.736172,"1917 White Stream, Port James, TN 46256",Order for Textured Urban Beach Wear
2995,176,2167,2167,1,6500.0,6500.0,0,0.0,8,520.0,7020.0,Bank Transfer,Completed,2024-06-20,2024-06-20 11:24:22.732503,2024-06-25 11:24:22.732503,"87883 Michael Squares Suite 144, South Michael, KY 31983",Order for Chic Classic Chinos
2996,78,1403,1403,1,9500.0,9500.0,0,0.0,8,760.0,10260.0,Bank Transfer,Completed,2022-02-19,2022-02-19 09:52:41.853458,2022-02-21 09:52:41.853458,"1754 Vasquez Flat, Lake Heather, KS 67441",Order for Essential Rustic Hoodies & Jackets
2997,462,1618,1618,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2023-12-29,2023-12-29 10:57:37.001057,2024-01-02 10:57:37.001057,"USNV Howard, FPO AA 74606",Order for Bright Functional Utility Pants
2998,165,367,367,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Digital Wallet,Completed,2024-09-02,2024-09-02 19:29:15.321688,2024-09-05 19:29:15.321688,"684 Lisa Dam Suite 775, East Sarah, WI 45446",Order for Bold Comfy Polos
2999,81,1219,1219,2,9000.0,18000.0,5,900.0,8,1368.0,18468.0,Credit Card,Completed,2023-06-30,2023-06-30 05:37:42.710474,2023-07-07 05:37:42.710474,"397 Amy Well Suite 957, Diazchester, OK 00805",Order for Patterned Bold Denim Jackets
3001,49,1415,1415,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,COD,Completed,2023-07-04,2023-07-04 05:25:43.920483,2023-07-06 05:25:43.920483,"914 Villa Neck, Evansland, RI 71063",Order for Statement Modern Oversize Tee
3002,130,2479,2479,2,12500.0,25000.0,0,0.0,8,2000.0,27000.0,Credit Card,Completed,2024-06-29,2024-06-29 19:33:50.321127,2024-07-02 19:33:50.321127,"3350 Michael Throughway, New Lisa, MI 27468",Order for Rustic Sporty Blazers
3003,100,2286,2286,2,11000.0,22000.0,5,1100.0,8,1672.0,22572.0,Credit Card,Completed,2023-04-06,2023-04-06 08:01:09.673329,2023-04-11 08:01:09.673329,"USNS George, FPO AP 43209",Order for Vintage Layered Denim Jackets
3005,434,2350,2350,3,12000.0,36000.0,10,3600.0,8,2592.0,34992.0,COD,Completed,2024-03-08,2024-03-08 00:28:26.666971,2024-03-13 00:28:26.666971,"7917 Wilkinson Stream Suite 236, Alexandraborough, WY 77837",Order for Wide Leg Essential Kimono
3006,399,1917,1917,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Credit Card,Completed,2024-05-26,2024-05-26 11:07:48.145967,2024-06-02 11:07:48.145967,"818 Holly Trail, South Victoriachester, LA 06627",Order for Retro Patterned Oversize Tee
3007,72,1958,1958,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,Debit Card,Completed,2024-06-13,2024-06-13 12:34:16.531451,2024-06-18 12:34:16.531451,"996 Moore Islands Apt. 737, Heathertown, TN 72939",Order for Luxury Textured Joggers & Pants
3008,236,1952,1952,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Bank Transfer,Completed,2022-01-28,2022-01-28 01:02:23.018687,2022-02-02 01:02:23.018687,"1437 Duarte Pine, South Sandra, ME 87526",Order for Comfy Camo Sweatshirts
3010,234,847,847,2,13000.0,26000.0,0,0.0,8,2080.0,28080.0,Debit Card,Completed,2023-01-30,2023-01-30 19:55:58.335161,2023-02-01 19:55:58.335161,"921 Shane Mills Suite 295, Bradleyfort, MD 78798",Order for Chic Sporty Denim Jackets
3012,463,1524,1524,3,9500.0,28500.0,0,0.0,8,2280.0,30780.0,Credit Card,Completed,2022-08-28,2022-08-28 13:54:44.317812,2022-09-04 13:54:44.317812,"37871 Ryan Forest Suite 342, Amandaberg, AR 18011",Order for Structured Functional Coats
3013,499,1011,1011,1,5000.0,5000.0,5,250.0,8,380.0,5130.0,Debit Card,Completed,2023-06-26,2023-06-26 23:16:00.589857,2023-07-03 23:16:00.589857,"Unit 5993 Box 5499, DPO AP 45316",Order for Casual Essential T-Shirts
3015,367,1376,1376,3,9000.0,27000.0,10,2700.0,8,1944.0,26244.0,Debit Card,Completed,2024-03-13,2024-03-13 18:01:06.791415,2024-03-18 18:01:06.791415,"USS Ponce, FPO AP 40596",Order for Smart Minimalist Kimono
3016,139,1988,1988,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Credit Card,Completed,2023-10-20,2023-10-20 08:05:48.680481,2023-10-25 08:05:48.680481,"5167 Gonzalez Causeway Suite 981, Port Michael, ME 98000",Order for Structured Preppy Oversize Tee
3017,213,2489,2489,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,COD,Completed,2023-08-29,2023-08-29 05:33:55.733794,2023-09-04 05:33:55.733794,"855 Andrew Falls Apt. 893, Oliverchester, NC 03131",Order for Layered Patterned Oversize Tee
3018,258,847,847,2,13000.0,26000.0,15,3900.0,8,1768.0,23868.0,COD,Returned,2023-06-03,2023-06-03 05:20:04.050820,2023-06-09 05:20:04.050820,"905 Hall Loaf Apt. 623, Andreafurt, UT 75518",Order for Chic Sporty Denim Jackets
3019,453,150,150,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-03-09,2024-03-09 18:21:40.528077,2024-03-12 18:21:40.528077,"PSC 1027, Box 1088, APO AP 20547",Order for Sporty Edgy Track Pants
3020,52,2495,2495,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,Credit Card,Completed,2022-05-23,2022-05-23 01:42:05.244192,2022-05-27 01:42:05.244192,"8542 Michael Curve Apt. 104, Henryburgh, AS 31425",Order for Essential Essential Denim Jackets
3021,405,698,698,3,10500.0,31500.0,0,0.0,8,2520.0,34020.0,Debit Card,Completed,2022-05-28,2022-05-28 09:06:27.541909,2022-05-30 09:06:27.541909,"036 Young Rue Suite 403, Butlermouth, FL 62462",Order for Retro Patterned Blazers
3022,362,189,189,2,12000.0,24000.0,0,0.0,8,1920.0,25920.0,COD,Completed,2023-02-23,2023-02-23 21:19:48.875529,2023-02-27 21:19:48.875529,"810 Gonzalez Trail, Welchhaven, AK 20701",Order for Relaxed Vintage Kimono
3023,286,2433,2433,3,11500.0,34500.0,0,0.0,8,2760.0,37260.0,COD,Completed,2022-06-08,2022-06-08 15:47:34.782734,2022-06-12 15:47:34.782734,"6503 Brandon Hills Suite 424, East Johnville, SC 84794",Order for Functional Preppy Denim Jackets
3025,412,1877,1877,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Credit Card,Completed,2023-05-01,2023-05-01 08:13:00.359162,2023-05-06 08:13:00.359162,"4628 Hickman Springs, North Johnshire, CA 65585",Order for Refined Essential Sweatshirts
3026,105,467,467,3,8500.0,25500.0,0,0.0,8,2040.0,27540.0,COD,Completed,2023-11-04,2023-11-04 14:33:13.338788,2023-11-07 14:33:13.338788,"5786 Drew Road Apt. 879, North Heathertown, ID 15970",Order for Patterned Dynamic Coats
3027,179,2036,2036,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Bank Transfer,Completed,2024-03-28,2024-03-28 01:58:56.345732,2024-04-03 01:58:56.345732,"5611 Walter Streets Suite 640, Strongmouth, SD 16421",Order for Relaxed Sporty Chinos
3028,359,127,127,3,14000.0,42000.0,0,0.0,8,3360.0,45360.0,Bank Transfer,Completed,2023-03-29,2023-03-29 07:21:46.553401,2023-03-31 07:21:46.553401,"131 Amanda Fork Suite 471, Clarkburgh, UT 43652",Order for Slim Fit Comfy Cardigans
3029,109,954,954,2,13000.0,26000.0,0,0.0,8,2080.0,28080.0,Bank Transfer,Completed,2024-03-14,2024-03-14 10:18:57.551726,2024-03-20 10:18:57.551726,"214 Rebecca Forges, Harrisonborough, WV 97997",Order for Minimalist Patterned Hoodies & Jackets
3030,327,1173,1173,2,15000.0,30000.0,0,0.0,8,2400.0,32400.0,COD,Completed,2022-08-17,2022-08-17 11:29:31.829402,2022-08-21 11:29:31.829402,"PSC 5518, Box 8681, APO AP 92917",Order for Modern Slim Fit Kimono
3031,76,2245,2245,3,6500.0,19500.0,0,0.0,8,1560.0,21060.0,Credit Card,Completed,2024-11-03,2024-11-03 21:01:26.104214,2024-11-10 21:01:26.104214,"83764 Carl Ford, Wattstown, TN 53292",Order for Structured Edgy Chinos
3032,330,1351,1351,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Credit Card,Completed,2022-02-21,2022-02-21 23:22:53.298109,2022-02-28 23:22:53.298109,"83190 Michelle Manor Suite 929, West Travishaven, AS 28238",Order for Essential Soft Denim Jackets
3033,226,1828,1828,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Digital Wallet,Completed,2022-11-20,2022-11-20 16:26:44.177807,2022-11-24 16:26:44.177807,"830 Shawn Center Apt. 903, Chaneyfurt, OK 16545",Order for Dynamic Trendy Track Pants
3034,346,853,853,2,3000.0,6000.0,5,300.0,8,456.0,6156.0,COD,Completed,2023-09-10,2023-09-10 01:13:34.468057,2023-09-16 01:13:34.468057,"996 Buchanan Springs Suite 652, Patriciachester, NJ 91618",Order for Structured Chic T-Shirts
3035,382,1993,1993,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,Credit Card,Returned,2024-08-25,2024-08-25 08:40:27.595735,2024-08-29 08:40:27.595735,"PSC 1447, Box 1452, APO AA 29534",Order for Oversized Preppy Blazers
3036,476,576,576,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2023-06-22,2023-06-22 06:00:57.101265,2023-06-25 06:00:57.101265,"54666 Robert Field Suite 689, North Amandaport, ME 99056",Order for Retro Patterned Track Pants
3038,386,2336,2336,1,5500.0,5500.0,0,0.0,8,440.0,5940.0,Credit Card,Completed,2024-04-29,2024-04-29 23:21:17.385186,2024-05-04 23:21:17.385186,"98922 Roy Forges, South John, NC 29700",Order for Modern Preppy Chinos
3039,159,1100,1100,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,COD,Completed,2023-07-21,2023-07-21 00:19:33.435358,2023-07-26 00:19:33.435358,"48152 Zachary Pines Suite 940, Jasonland, WY 14582",Order for Smart Modern Track Pants
3040,313,1961,1961,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Bank Transfer,Pending,2022-04-23,2022-04-23 04:25:57.707401,2022-04-30 04:25:57.707401,"3202 Beasley Forges, New Ianland, AR 26747",Order for Soft Relaxed Sweatshirts
3041,386,1878,1878,1,4500.0,4500.0,5,225.0,8,342.0,4617.0,Debit Card,Completed,2022-11-08,2022-11-08 07:19:08.004156,2022-11-13 07:19:08.004156,"98922 Roy Forges, South John, NC 29700",Order for Layered Soft Chinos
3042,161,1781,1781,2,3000.0,6000.0,10,600.0,8,432.0,5832.0,Debit Card,Completed,2022-03-26,2022-03-26 20:06:18.628025,2022-03-29 20:06:18.628025,"687 Danny Drives, New Catherine, MP 04471",Order for Edgy Patterned T-Shirts
3043,201,1505,1505,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,Digital Wallet,Completed,2023-08-05,2023-08-05 05:30:10.085714,2023-08-10 05:30:10.085714,"66428 Matthew Brooks, Kevinton, FL 06439",Order for Edgy Casual Denim Jackets
3044,74,1677,1677,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Digital Wallet,Completed,2022-03-29,2022-03-29 02:31:02.713232,2022-04-03 02:31:02.713232,"43066 Stephens Square Suite 419, Stevensville, TX 74574",Order for Wide Leg Vintage T-Shirts
3046,125,665,665,1,11000.0,11000.0,0,0.0,8,880.0,11880.0,Digital Wallet,Pending,2022-02-19,2022-02-19 17:27:42.465746,2022-02-24 17:27:42.465746,"USNS Short, FPO AA 73799",Order for Structured Elegant Denim Jackets
3047,359,254,254,3,9500.0,28500.0,0,0.0,8,2280.0,30780.0,Debit Card,Completed,2024-07-18,2024-07-18 15:39:18.192114,2024-07-22 15:39:18.192114,"131 Amanda Fork Suite 471, Clarkburgh, UT 43652",Order for Structured Oversized Cardigans
3048,464,1634,1634,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2023-11-30,2023-11-30 06:34:50.221973,2023-12-03 06:34:50.221973,"9342 Alexis Park Apt. 547, New Sarahhaven, MS 92624",Order for Smart Neutral Chinos
3049,381,80,80,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Digital Wallet,Completed,2022-06-20,2022-06-20 04:10:41.227295,2022-06-22 04:10:41.227295,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Bold Tailored Shorts
3051,358,1270,1270,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2022-09-22,2022-09-22 12:54:36.470867,2022-09-24 12:54:36.470867,"387 Maria Key, Michaelside, NY 51204",Order for Urban Edgy Chinos
3052,460,1155,1155,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Bank Transfer,Completed,2024-08-25,2024-08-25 04:32:52.224977,2024-08-28 04:32:52.224977,"1565 Michael Parkways, Ramosshire, SD 13830",Order for nan
3053,60,266,266,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,COD,Completed,2024-04-11,2024-04-11 00:13:39.076295,2024-04-17 00:13:39.076295,"741 Michael Point, Gordonchester, KY 13136",Order for Tailored Heritage Utility Pants
3054,294,2004,2004,2,14500.0,29000.0,5,1450.0,8,2204.0,29754.0,Credit Card,Completed,2024-01-03,2024-01-03 06:49:52.040569,2024-01-06 06:49:52.040569,"707 Thompson Prairie, North Danielstad, NM 14059",Order for Preppy Lightweight Denim Jackets
3055,161,1958,1958,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Debit Card,Completed,2022-03-16,2022-03-16 06:35:49.822906,2022-03-19 06:35:49.822906,"687 Danny Drives, New Catherine, MP 04471",Order for Luxury Textured Joggers & Pants
3056,226,822,822,2,8500.0,17000.0,10,1700.0,8,1224.0,16524.0,Debit Card,Completed,2022-03-27,2022-03-27 19:38:13.258044,2022-03-29 19:38:13.258044,"830 Shawn Center Apt. 903, Chaneyfurt, OK 16545",Order for Vintage Preppy Hoodies & Jackets
3057,212,1807,1807,2,12000.0,24000.0,0,0.0,8,1920.0,25920.0,Credit Card,Completed,2022-04-05,2022-04-05 11:36:52.225578,2022-04-11 11:36:52.225578,"767 Willie Plaza, Audreyfort, NH 54971",Order for Relaxed Heritage Cardigans
3058,431,2433,2433,3,11500.0,34500.0,5,1725.0,8,2622.0,35397.0,Credit Card,Completed,2022-06-05,2022-06-05 00:24:22.485934,2022-06-10 00:24:22.485934,"09437 Devin Oval, Karenport, ID 42205",Order for Functional Preppy Denim Jackets
3059,433,1251,1251,2,5000.0,10000.0,5,500.0,8,760.0,10260.0,Debit Card,Completed,2022-12-25,2022-12-25 00:55:45.039698,2022-12-29 00:55:45.039698,"0358 Hernandez Field, Dominguezhaven, OH 84503",Order for Essential Structured Track Pants
3060,191,1361,1361,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Bank Transfer,Completed,2022-04-15,2022-04-15 06:40:27.584190,2022-04-22 06:40:27.584190,"6674 Sean Rue, East Catherinechester, AK 52516",Order for Wide Leg Neutral Shorts
3061,432,1642,1642,3,14500.0,43500.0,0,0.0,8,3480.0,46980.0,COD,Completed,2024-09-06,2024-09-06 21:41:15.224283,2024-09-11 21:41:15.224283,"757 Foley Village Apt. 750, Curtismouth, AL 45656",Order for Neutral Urban Utility Pants
3062,178,1642,1642,1,14500.0,14500.0,15,2175.0,8,986.0,13311.0,COD,Completed,2023-07-22,2023-07-22 06:36:01.050788,2023-07-26 06:36:01.050788,"114 Owens Park Apt. 104, West Charlesshire, TX 76774",Order for Neutral Urban Utility Pants
3063,478,619,619,3,14000.0,42000.0,15,6300.0,8,2856.0,38556.0,Debit Card,Completed,2023-10-30,2023-10-30 17:47:53.849291,2023-11-04 17:47:53.849291,"2930 Lopez Street, East Nicoleport, GA 27402",Order for Oversized Bold Cardigans
3065,455,2066,2066,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Credit Card,Completed,2024-03-24,2024-03-24 17:53:13.501212,2024-03-29 17:53:13.501212,"PSC 4917, Box 4325, APO AA 43419",Order for Soft Camo Kimono
3066,442,917,917,3,13500.0,40500.0,5,2025.0,8,3078.0,41553.0,Credit Card,Completed,2023-05-30,2023-05-30 13:58:14.386391,2023-06-01 13:58:14.386391,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",Order for Bold Soft Hoodies & Jackets
3067,310,1044,1044,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,Bank Transfer,Completed,2024-02-18,2024-02-18 01:17:06.526342,2024-02-24 01:17:06.526342,"266 Charles Harbor Suite 139, Brockmouth, AS 79993",Order for Minimalist Sporty Joggers & Pants
